reporter_iso3,partner_iso3,product_group,year,indicator,value,unit,source_url,retrieved_utc
chn,gbr,86-89_Transport,2018,MPRT-TRD-VL,6925091.802,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:45:00Z
chn,phl,86-89_Transport,2018,MPRT-TRD-VL,71875.146,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:45:00Z
chn,vnm,86-89_Transport,2018,MPRT-TRD-VL,272705.102,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:45:00Z
chn,mex,86-89_Transport,2018,MPRT-TRD-VL,1470071.765,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:45:00Z
chn,ind,86-89_Transport,2018,MPRT-TRD-VL,115261.988,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:45:00Z
chn,wld,86-89_Transport,2018,MPRT-TRD-VL,114910675.741,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:45:00Z
jpn,chn,Total,2018,MPRT-TRD-VL,173716566.952912,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,usa,Total,2018,MPRT-TRD-VL,83640150.9480476,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,ind,Total,2018,MPRT-TRD-VL,5495270.93129587,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,vnm,Total,2018,MPRT-TRD-VL,21135596.7672837,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,mex,Total,2018,MPRT-TRD-VL,6334082.41467534,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,kor,Total,2018,MPRT-TRD-VL,32134290.2784587,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,deu,Total,2018,MPRT-TRD-VL,25969246.0762602,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,tha,Total,2018,MPRT-TRD-VL,25077114.8236959,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,idn,Total,2018,MPRT-TRD-VL,21530892.0340075,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,mys,Total,2018,MPRT-TRD-VL,18925266.9116636,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,bra,Total,2018,MPRT-TRD-VL,6889423.33291758,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,can,Total,2018,MPRT-TRD-VL,11720575.3192187,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,sgp,Total,2018,MPRT-TRD-VL,9738288.26307752,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,che,Total,2018,MPRT-TRD-VL,7759378.6316475,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,gbr,Total,2018,MPRT-TRD-VL,8231614.33511586,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,phl,Total,2018,MPRT-TRD-VL,10430357.5095451,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,wld,Total,2018,MPRT-TRD-VL,748525278.186958,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,chn,84-85_MachElec,2018,MPRT-TRD-VL,78914249.7832568,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,usa,84-85_MachElec,2018,MPRT-TRD-VL,17201064.2996045,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,ind,84-85_MachElec,2018,MPRT-TRD-VL,356867.05278939,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,vnm,84-85_MachElec,2018,MPRT-TRD-VL,6305480.91317898,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,mex,84-85_MachElec,2018,MPRT-TRD-VL,1594465.34825838,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,kor,84-85_MachElec,2018,MPRT-TRD-VL,8536339.16394714,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,deu,84-85_MachElec,2018,MPRT-TRD-VL,5346832.59663267,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,tha,84-85_MachElec,2018,MPRT-TRD-VL,9141428.38806249,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,idn,84-85_MachElec,2018,MPRT-TRD-VL,2350503.51618381,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,mys,84-85_MachElec,2018,MPRT-TRD-VL,5410234.27263852,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,bra,84-85_MachElec,2018,MPRT-TRD-VL,104311.15662045,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,can,84-85_MachElec,2018,MPRT-TRD-VL,531192.11343471,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,sgp,84-85_MachElec,2018,MPRT-TRD-VL,2554364.51189361,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,che,84-85_MachElec,2018,MPRT-TRD-VL,780362.71075737,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,gbr,84-85_MachElec,2018,MPRT-TRD-VL,2177926.3053639,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,phl,84-85_MachElec,2018,MPRT-TRD-VL,4755418.39199622,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,wld,84-85_MachElec,2018,MPRT-TRD-VL,169779730.468049,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,chn,28-38_Chemicals,2018,MPRT-TRD-VL,10146406.8393843,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,usa,28-38_Chemicals,2018,MPRT-TRD-VL,13336125.6915709,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,ind,28-38_Chemicals,2018,MPRT-TRD-VL,1013579.88498312,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,vnm,28-38_Chemicals,2018,MPRT-TRD-VL,618188.01076734,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,mex,28-38_Chemicals,2018,MPRT-TRD-VL,188623.19573253,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,kor,28-38_Chemicals,2018,MPRT-TRD-VL,3575815.94346795,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,deu,28-38_Chemicals,2018,MPRT-TRD-VL,6723211.71772419,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,tha,28-38_Chemicals,2018,MPRT-TRD-VL,1432559.60881176,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,idn,28-38_Chemicals,2018,MPRT-TRD-VL,541687.69292118,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,mys,28-38_Chemicals,2018,MPRT-TRD-VL,632634.51447144,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,bra,28-38_Chemicals,2018,MPRT-TRD-VL,317062.99213407,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,can,28-38_Chemicals,2018,MPRT-TRD-VL,1060483.06672854,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,sgp,28-38_Chemicals,2018,MPRT-TRD-VL,2420013.31264914,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,che,28-38_Chemicals,2018,MPRT-TRD-VL,3047918.96550726,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,gbr,28-38_Chemicals,2018,MPRT-TRD-VL,1980999.46308849,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,phl,28-38_Chemicals,2018,MPRT-TRD-VL,157101.58481043,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,wld,28-38_Chemicals,2018,MPRT-TRD-VL,66513305.8927057,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:52:00Z
jpn,chn,72-83_Metals,2018,MPRT-TRD-VL,10023413.9080577,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,usa,72-83_Metals,2018,MPRT-TRD-VL,1993414.87437183,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,ind,72-83_Metals,2018,MPRT-TRD-VL,561749.05229976,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,vnm,72-83_Metals,2018,MPRT-TRD-VL,838291.31982492,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,mex,72-83_Metals,2018,MPRT-TRD-VL,58699.42353873,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,kor,72-83_Metals,2018,MPRT-TRD-VL,4800619.94599434,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,deu,72-83_Metals,2018,MPRT-TRD-VL,672541.97971701,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,tha,72-83_Metals,2018,MPRT-TRD-VL,1635094.80833751,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,idn,72-83_Metals,2018,MPRT-TRD-VL,1426767.68465556,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,mys,72-83_Metals,2018,MPRT-TRD-VL,803665.93301319,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,bra,72-83_Metals,2018,MPRT-TRD-VL,539912.52799263,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,can,72-83_Metals,2018,MPRT-TRD-VL,682643.08313643,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,sgp,72-83_Metals,2018,MPRT-TRD-VL,153603.36000594,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,che,72-83_Metals,2018,MPRT-TRD-VL,65074.19660547,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,gbr,72-83_Metals,2018,MPRT-TRD-VL,234629.8574178,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,phl,72-83_Metals,2018,MPRT-TRD-VL,939505.47050178,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,wld,72-83_Metals,2018,MPRT-TRD-VL,37356370.0112148,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,chn,86-89_Transport,2018,MPRT-TRD-VL,4683859.40165013,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,usa,86-89_Transport,2018,MPRT-TRD-VL,6256656.27050529,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,ind,86-89_Transport,2018,MPRT-TRD-VL,219212.40950076,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,vnm,86-89_Transport,2018,MPRT-TRD-VL,618245.06656926,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,mex,86-89_Transport,2018,MPRT-TRD-VL,717370.10059533,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,kor,86-89_Transport,2018,MPRT-TRD-VL,1010426.61970185,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,deu,86-89_Transport,2018,MPRT-TRD-VL,7996796.4759345,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,tha,86-89_Transport,2018,MPRT-TRD-VL,1456671.46853943,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,idn,86-89_Transport,2018,MPRT-TRD-VL,563797.67598453,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,mys,86-89_Transport,2018,MPRT-TRD-VL,172881.20673915,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,bra,86-89_Transport,2018,MPRT-TRD-VL,174509.77699389,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,can,86-89_Transport,2018,MPRT-TRD-VL,233171.54044509,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,sgp,86-89_Transport,2018,MPRT-TRD-VL,29798.69585784,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,che,86-89_Transport,2018,MPRT-TRD-VL,8374.54091097,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,gbr,86-89_Transport,2018,MPRT-TRD-VL,1698448.73269188,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,phl,86-89_Transport,2018,MPRT-TRD-VL,237776.69668077,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
jpn,wld,86-89_Transport,2018,MPRT-TRD-VL,32068964.7883348,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2018/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
deu,chn,Total,2018,MPRT-TRD-VL,126750945.327976,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/deu/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
deu,usa,Total,2018,MPRT-TRD-VL,78295030.9218188,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/deu/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
deu,ind,Total,2018,MPRT-TRD-VL,10756113.6967965,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/deu/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
deu,vnm,Total,2018,MPRT-TRD-VL,11631346.8531688,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/deu/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
deu,mex,Total,2018,MPRT-TRD-VL,9448827.93638804,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/deu/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
deu,jpn,Total,2018,MPRT-TRD-VL,29282349.2939325,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/deu/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
deu,kor,Total,2018,MPRT-TRD-VL,14423691.8426562,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/deu/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
deu,tha,Total,2018,MPRT-TRD-VL,7371799.36875424,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/deu/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
deu,idn,Total,2018,MPRT-TRD-VL,4512921.706407,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/deu/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
deu,mys,Total,2018,MPRT-TRD-VL,10625322.9355336,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/deu/year/2018/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T09:58:00Z
